GEOID,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_black,beta_fb,beta_rural,beta_income,beta_lnpop,beta_poverty,se_Intercept,se_black,se_fb,se_rural,se_income,se_lnpop,se_poverty,t_Intercept,t_black,t_fb,t_rural,t_income,t_lnpop,t_poverty,p_Intercept,p_black,p_fb,p_rural,p_income,p_lnpop,p_poverty,sumW_Intercept,sumW_black,sumW_fb,sumW_rural,sumW_income,sumW_lnpop,sumW_poverty
13157.0,1134889.68627057,1304288.24498397,0.46098787904114297,-0.5066107177151888,1.1108465342156297,-0.6498586551744867,0.9096240066646005,-0.07074285871473833,0.10505845574610213,0.005558328203503861,0.08454660016477794,1.1863684179449723,0.03207754662186241,0.11239591725180102,0.0447497080036644,0.06871073318153974,0.04066039849547199,0.04449586525272248,0.08119312285182498,0.05837619526930347,0.06410895800009353,-1.5808563199774497,1.5289962845910632,0.13670127222493517,1.9001001482852378,14.611686018162636,0.549497041968579,1.7532014363989046,0.1159106988408787,0.12826492675844395,0.8914409552968714,0.05924155703392826,3.8659369174245496e-31,0.5834402243893033,0.08150679650349958,86.19418432095145,18.23750671496806,86.19418432095145,80.14224550254524,27.322703346325866,86.19418432095145,86.19418432095145
13159.0,1135635.94618058,1212275.91642216,-0.8556563044960648,-0.21986253746336903,-0.7864049364938436,-0.0692513680022212,0.9110204125093312,-0.07926246962125504,0.09474637997628285,0.016318494883271993,0.052071487111699205,1.1777737631128373,0.03498269088198582,0.10836072759481033,0.04459938754813069,0.07284980510345851,0.03912090414204947,0.04480322578364851,0.08113164779238421,0.05808450141893582,0.06370918791071715,-1.777209822348271,1.300571495582283,0.4171297990460273,1.162226295114298,14.516822906478602,0.6022723795057195,1.7008649952761663,0.07745766218105511,0.19529892712114175,0.6771496816478473,0.24689610274064588,6.991689144960612e-31,0.547856195380751,0.09093562316222684,86.51619504586914,15.84318823008383,86.51619504586914,76.08667950544292,22.915987689724705,86.51619504586914,86.51619504586914
13161.0,1255584.34655033,1058545.81044653,-0.9430697602581174,-0.24826735856189752,-0.8615097930012331,-0.0815599672568843,0.7536534594388189,-0.07359600929113351,0.42222154710434956,0.0033129419136719964,-0.01077523178024789,0.655551768459829,0.06243961557421565,0.08923972670807942,0.041827641532559405,0.13922851980804088,0.039180915620071255,0.041934682592951335,0.10125561042905294,0.05550404360885264,0.060788667156858295,-1.7595065510410148,3.0325794433962296,0.08455498962292937,-0.25695274445833205,6.474226619957581,1.12495615660436,1.4680322974972684,0.0804269736866546,0.002834991708165618,0.9327222262731496,0.7975495578290204,1.1441521531267935e-09,0.26231365726494354,0.14408338925079892,92.44771373649229,15.344106967561435,92.44771373649229,81.18204467268001,24.28862925107517,92.44771373649229,92.44771373649229
13163.0,1256171.75617421,1199315.02314044,-0.7885768275612868,-0.4298134768385817,-0.3978896633172833,-0.39068716424400346,0.8585674620138142,-0.08939930504835922,0.11603456115356706,0.012260833599832318,0.02452305811921816,0.973881310177199,0.058440227326781044,0.0986555307048812,0.043600931263399395,0.08209397512693885,0.040585087154687366,0.04529841565092499,0.0891800855556135,0.0578227871090515,0.06237005800190786,-2.0503989813493977,1.4134357725295572,0.30210194087057063,0.5413667954348731,10.920389951519814,1.0106781469486257,1.5817771197497266,0.041977894133587594,0.15949476323059447,0.7629716520328285,0.5890173137066965,4.875832890738738e-21,0.313715755953869,0.11570019012061405,73.61849625595045,16.771167430303677,73.61849625595045,61.37015378768609,22.646254962780112,73.61849625595045,73.61849625595045
13165.0,1302224.60614839,1176477.25501298,-0.954427042676049,0.2162768724263493,-1.147593772237267,0.19316672956121805,0.8365038951129825,-0.0859770972784185,0.15180058262780205,0.00734648275176756,0.012925732249930343,0.8579102483655594,0.06648277937266786,0.09458637787961167,0.04254308849103506,0.08375452349037309,0.040108766456814215,0.04440929031598691,0.08620787331736143,0.05685006303734899,0.06140049265278185,-2.020941598928252,1.812446376645559,0.1831640162675569,0.2910591941001409,9.951646124099254,1.1694407327040328,1.5404823934311915,0.04497445525781133,0.07181572224975828,0.8549041580325156,0.7713877768133073,2.0383704520940103e-18,0.24398727223711691,0.12544318833562837,76.70271651909152,17.218318802799566,76.70271651909152,60.42035825253851,23.2456469362727,76.70271651909152,76.70271651909152
13167.0,1239464.29197763,1157121.95884885,-0.8917375177319944,-0.5039486201233365,-0.3940530815579166,-0.4976844361740778,0.8280477128283773,-0.08458713832669332,0.1166915518604325,0.010681788493540716,0.007426784319890679,0.8433423872919847,0.05801055184207846,0.09408752719632833,0.04246548991449328,0.08611237645331644,0.03898628541810949,0.04423725871736823,0.09297345124840586,0.05668668232483804,0.06143700847929493,-1.9919030369604687,1.3551077866686647,0.2739883622916003,0.16788527443213402,9.070787154482929,1.0233541541495426,1.5314470792964643,0.0481047430629473,0.17731742904710515,0.7844514341941498,0.8668882356578248,4.435123881773748e-16,0.3077047045212597,0.12765870837283,84.58323900245531,14.83169762814689,84.58323900245531,65.13587512289257,23.122499967073217,84.58323900245531,84.58323900245531
13169.0,1151584.09725885,1181572.86393168,0.2873612736869536,0.13763209629431822,0.17171446101761234,0.11564681266934124,0.8934834234090434,-0.08378905345310941,0.06950641378676793,0.02117886808592476,0.027738948489582867,1.0723596344352748,0.038862451995112776,0.10321804799337513,0.04481636231891528,0.08312766459927846,0.0390207328660395,0.0458698821977386,0.08428060975480088,0.05805749683033172,0.06356721140680673,-1.8696085339738795,0.8361405811389923,0.5427593622762821,0.6047311909370984,12.723681491568586,0.6693787041608961,1.6237624037464482,0.0633885986493508,0.40433856039389904,0.5880602963206847,0.5462250941102225,5.569782312747733e-26,0.5042309016216446,0.10641992118144311,78.20406656057449,14.929451475216963,78.20406656057449,66.56362166512474,22.39613442102705,78.20406656057449,78.20406656057449
13171.0,1097557.2605515998,1180411.56422868,-0.05750021166356296,0.13525976025223602,-0.2836732882129727,0.22617307654940977,0.9032927723262769,-0.07593929641170168,0.14359155922247255,0.01893768010856418,0.04063553531084221,1.106396902196917,0.03312504800405286,0.10448543134782937,0.044577438088898136,0.08359652156887208,0.038453476826896045,0.04501105608020381,0.07909319873713168,0.05783498608491837,0.06364418822260924,-1.7035365796540494,1.717673852065397,0.4924829084718378,0.9027900886936534,13.988521388217668,0.5727510326606766,1.6417120599035546,0.09043374988068398,0.087815307106377,0.6230616499631219,0.36801158593213623,1.9146759634450458e-29,0.5676274373891397,0.10263865804865346,87.01604649765275,15.628078347375684,87.01604649765275,72.15554145667608,25.08874184994002,87.01604649765275,87.01604649765275
13173.0,1227441.86105943,968355.0838411921,0.13091214272567134,0.8667373623888245,-0.46441719458948416,0.5953293373151555,0.7063867037296203,-0.06590974590126825,0.21759863028531629,0.0011095388182205419,-0.018085617435009402,0.5722463226063209,0.060421503975941454,0.0873731624223947,0.04244989004626282,0.10619464415777088,0.04012060893712035,0.04245470795852121,0.10815079236840856,0.0556242523067393,0.06113436227967594,-1.55264821250275,2.0490546581806433,0.027655084197736976,-0.42599792354429294,5.29118936694427,1.0862438858997647,1.429198885279643,0.1225079678724747,0.04211083508014437,0.9779721469529827,0.6706891163164568,3.9990019423362136e-07,0.27902555196538037,0.15492121879574466,85.55950961120283,17.385201627776496,85.55950961120283,77.3975684065856,23.484162047653722,85.55950961120283,85.55950961120283
13175.0,1218899.74664582,1127450.89562959,-0.278867885246074,0.14513816036663552,-0.3983152045352627,0.11944731928918872,0.775311435117694,-0.08040845907870572,0.10858348578812528,0.010241997227067045,-0.0007523084482130632,0.7646550466567998,0.05610239484966696,0.09162137778291174,0.042200771856305594,0.08896611156470709,0.03856400358105249,0.042952367873062586,0.10509255046203365,0.05622837032871177,0.0612341140543842,-1.905378872038123,1.2205038961284718,0.26558438637058956,-0.017514947032404946,7.276015695641943,0.9977595744228696,1.496247299365506,0.05854721785889396,0.22409230666700863,0.7909055259744142,0.9860479066136287,1.5123068742748564e-11,0.31992156585518267,0.13658406858465721,89.77674141181521,15.582097859277898,89.77674141181521,72.82379763648925,20.297432268750278,89.77674141181521,89.77674141181521
