ai,std_ai,t_value,p_values,significance
49.53060375560065,0.5150054900080507,96.17490437786668,0.0,1
52.30255300723245,0.46082704302793565,113.49714344794177,0.0,1
52.30255300723245,0.46082704302793565,113.49714344794177,0.0,1
52.30255300723245,0.46082704302793565,113.49714344794177,0.0,1
0.9326250572329879,0.27471003409980493,3.3949435457976604,0.000701367056957114,1
0.9326250572329879,0.27471003409980493,3.3949435457976604,0.000701367056957114,1
0.9326250572329879,0.27471003409980493,3.3949435457976604,0.000701367056957114,1
2.2995504383785064,0.27616036792314136,8.326866217887202,2.220446049250313e-16,1
2.2995504383785064,0.27616036792314136,8.326866217887202,2.220446049250313e-16,1
2.2995504383785064,0.27616036792314136,8.326866217887202,2.220446049250313e-16,1
3.3170034356972846,0.2747479778955495,12.07289480746717,0.0,1
3.3170034356972846,0.2747479778955495,12.07289480746717,0.0,1
3.3170034356972846,0.2747479778955495,12.07289480746717,0.0,1
4.610526958603088,0.27352882831527303,16.855725910136726,0.0,1
4.610526958603088,0.27352882831527303,16.855725910136726,0.0,1
4.610526958603088,0.27352882831527303,16.855725910136726,0.0,1
5.799163170461408,0.2841395308973198,20.40956128894668,0.0,1
5.799163170461408,0.2841395308973198,20.40956128894668,0.0,1
5.799163170461408,0.2841395308973198,20.40956128894668,0.0,1
6.393417989175652,0.2828921397774813,22.600196648109836,0.0,1
6.393417989175652,0.2828921397774813,22.600196648109836,0.0,1
6.393417989175652,0.2828921397774813,22.600196648109836,0.0,1
7.568492820645206,0.2810766314325528,26.926794952932056,0.0,1
7.568492820645206,0.2810766314325528,26.926794952932056,0.0,1
7.568492820645206,0.2810766314325528,26.926794952932056,0.0,1
9.263596923773017,0.2729439183981388,33.93956157052146,0.0,1
9.263596923773017,0.2729439183981388,33.93956157052146,0.0,1
9.263596923773017,0.2729439183981388,33.93956157052146,0.0,1
9.970895328085124,0.28031157405632545,35.5707585805272,0.0,1
9.970895328085124,0.28031157405632545,35.5707585805272,0.0,1
9.970895328085124,0.28031157405632545,35.5707585805272,0.0,1
11.836494800702045,0.2819547880681837,41.98011632219448,0.0,1
11.836494800702045,0.2819547880681837,41.98011632219448,0.0,1
11.836494800702045,0.2819547880681837,41.98011632219448,0.0,1
13.542275693932613,0.274172465686723,49.393273901568186,0.0,1
13.542275693932613,0.274172465686723,49.393273901568186,0.0,1
13.542275693932613,0.274172465686723,49.393273901568186,0.0,1
14.315825010096336,0.288592364439258,49.60569569438309,0.0,1
14.315825010096336,0.288592364439258,49.60569569438309,0.0,1
14.315825010096336,0.288592364439258,49.60569569438309,0.0,1
16.374348861183588,0.2939321405954468,55.707922338851695,0.0,1
16.374348861183588,0.2939321405954468,55.707922338851695,0.0,1
16.374348861183588,0.2939321405954468,55.707922338851695,0.0,1
17.45221653549818,0.337496445857318,51.710815772194486,0.0,1
17.45221653549818,0.337496445857318,51.710815772194486,0.0,1
17.45221653549818,0.337496445857318,51.710815772194486,0.0,1
19.313009457772186,0.3165353045658164,61.013761116673415,0.0,1
19.313009457772186,0.3165353045658164,61.013761116673415,0.0,1
19.313009457772186,0.3165353045658164,61.013761116673415,0.0,1
21.284041701208707,0.34093468547451966,62.42850202109872,0.0,1
21.284041701208707,0.34093468547451966,62.42850202109872,0.0,1
21.284041701208707,0.34093468547451966,62.42850202109872,0.0,1
23.191115395095004,0.3304833205149584,70.17333086268518,0.0,1
23.191115395095004,0.3304833205149584,70.17333086268518,0.0,1
23.191115395095004,0.3304833205149584,70.17333086268518,0.0,1
24.22982751589635,0.31574243823320924,76.73921710201039,0.0,1
24.22982751589635,0.31574243823320924,76.73921710201039,0.0,1
24.22982751589635,0.31574243823320924,76.73921710201039,0.0,1
26.42613294162391,0.33584045753399433,78.68656782945519,0.0,1
26.42613294162391,0.33584045753399433,78.68656782945519,0.0,1
26.42613294162391,0.33584045753399433,78.68656782945519,0.0,1
28.32592989582318,0.34251050817412737,82.70090762127126,0.0,1
28.32592989582318,0.34251050817412737,82.70090762127126,0.0,1
28.32592989582318,0.34251050817412737,82.70090762127126,0.0,1
29.992413113106593,0.40449636109020054,74.14754741494063,0.0,1
29.992413113106593,0.40449636109020054,74.14754741494063,0.0,1
29.992413113106593,0.40449636109020054,74.14754741494063,0.0,1
