-4.258143733955195742e+00,5.266705804324966600e+00,3.734347694810828067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278293205227077500e+01
-4.258143733955195742e+00,5.266705804324965712e+00,3.734347694810828067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278293205227077500e+01
-4.258143733955195742e+00,5.266705804324966600e+00,3.734347694810828067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278293205227077500e+01
-4.258143733955195742e+00,5.266705804324966600e+00,3.734347694810827623e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278293205227077500e+01
-4.258143733955195742e+00,5.266705804324966600e+00,3.734347694810828067e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.278293205227077500e+01
-2.915165843024962733e+00,3.051361815747247963e+00,3.751892197862436440e+00,-2.475220506832449985e+00,-2.161348796955635088e+00,0.000000000000000000e+00,7.698786457957144336e+00
-2.915165843024962733e+00,3.051361815747248407e+00,3.751892197862436884e+00,-2.475220506832450429e+00,-2.161348796955635088e+00,0.000000000000000000e+00,7.698786457957143448e+00
-2.915165843024962733e+00,3.051361815747247963e+00,3.751892197862437772e+00,-2.475220506832450429e+00,-2.161348796955635088e+00,0.000000000000000000e+00,7.698786457957143448e+00
-2.915165843024962733e+00,3.051361815747247963e+00,3.751892197862436884e+00,-2.475220506832450429e+00,-2.161348796955635088e+00,0.000000000000000000e+00,7.698786457957143448e+00
-2.915165843024962733e+00,3.051361815747247963e+00,3.751892197862437772e+00,-2.475220506832450873e+00,-2.161348796955635088e+00,0.000000000000000000e+00,7.698786457957142559e+00
-4.115418477849499546e+00,4.124780791017949255e+00,4.008009961059054937e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002022533328297627e+01
-4.115418477849499546e+00,4.124780791017948367e+00,4.008009961059054937e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002022533328297627e+01
-4.115418477849499546e+00,4.124780791017949255e+00,4.008009961059054937e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002022533328297449e+01
-4.115418477849499546e+00,4.124780791017949255e+00,4.008009961059054937e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002022533328297627e+01
-4.115418477849499546e+00,4.124780791017949255e+00,4.008009961059054937e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002022533328297449e+01
0.000000000000000000e+00,5.098681463239112865e+00,0.000000000000000000e+00,2.240227987177329627e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305506758407686263e+00
0.000000000000000000e+00,5.098681463239112865e+00,0.000000000000000000e+00,2.240227987177329627e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305506758407686263e+00
0.000000000000000000e+00,5.098681463239112865e+00,0.000000000000000000e+00,2.240227987177329627e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305506758407686263e+00
0.000000000000000000e+00,5.098681463239112865e+00,0.000000000000000000e+00,2.240227987177329627e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305506758407686263e+00
0.000000000000000000e+00,5.098681463239112865e+00,0.000000000000000000e+00,2.240227987177329627e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.305506758407686263e+00
-2.824785695626243598e+00,0.000000000000000000e+00,2.807392945379359350e+00,0.000000000000000000e+00,-3.195316835037310454e+00,3.685570964123494608e+00,2.019600755142893433e+01
-2.824785695626243598e+00,0.000000000000000000e+00,2.807392945379359350e+00,0.000000000000000000e+00,-3.195316835037310454e+00,3.685570964123494608e+00,2.019600755142893433e+01
-2.824785695626243598e+00,0.000000000000000000e+00,2.807392945379358906e+00,0.000000000000000000e+00,-3.195316835037310454e+00,3.685570964123494608e+00,2.019600755142893433e+01
-2.824785695626243598e+00,0.000000000000000000e+00,2.807392945379359350e+00,0.000000000000000000e+00,-3.195316835037310454e+00,3.685570964123494608e+00,2.019600755142893433e+01
-2.824785695626243598e+00,0.000000000000000000e+00,2.807392945379359350e+00,0.000000000000000000e+00,-3.195316835037310454e+00,3.685570964123494608e+00,2.019600755142893433e+01
0.000000000000000000e+00,2.634415906253979145e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644605741823418565e+00,7.361314849578466379e+00,2.735536231161319520e+01
0.000000000000000000e+00,2.634415906253979145e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644605741823418565e+00,7.361314849578466379e+00,2.735536231161319876e+01
0.000000000000000000e+00,2.634415906253979145e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644605741823418565e+00,7.361314849578466379e+00,2.735536231161319876e+01
0.000000000000000000e+00,2.634415906253979589e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644605741823418565e+00,7.361314849578468156e+00,2.735536231161319165e+01
0.000000000000000000e+00,2.634415906253979589e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.644605741823418565e+00,7.361314849578466379e+00,2.735536231161319876e+01
-3.840131554484925491e+00,3.321643652304315353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370520383865789782e+00,2.825482078148660392e+01
-3.840131554484925491e+00,3.321643652304315797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370520383865789782e+00,2.825482078148660392e+01
-3.840131554484925491e+00,3.321643652304314909e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370520383865789782e+00,2.825482078148660392e+01
-3.840131554484925491e+00,3.321643652304315797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370520383865789782e+00,2.825482078148660747e+01
-3.840131554484925491e+00,3.321643652304315353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.370520383865789782e+00,2.825482078148660747e+01
-4.859183577962333800e+00,4.212921846978022522e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.296176440903059834e+00,7.450075126843714202e+00,2.756034578035442451e+01
-4.859183577962333800e+00,4.212921846978023410e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.296176440903059834e+00,7.450075126843714202e+00,2.756034578035442451e+01
-4.859183577962333800e+00,4.212921846978022522e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.296176440903059834e+00,7.450075126843714202e+00,2.756034578035442095e+01
-4.859183577962333800e+00,4.212921846978023410e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.296176440903059834e+00,7.450075126843715090e+00,2.756034578035443161e+01
