-6.160352483191315898e-01,1.464865341896010725e-02,-4.205405307233102263e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.160352483191315898e-01,1.464865341896010725e-02,-4.205405307233102263e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.160352483191315898e-01,1.464865341896010725e-02,-4.205405307233102263e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.160352483191315898e-01,1.464865341896010725e-02,-4.205405307233102263e+01,0.000000000000000000e+00,1.000000000000000000e+00
-6.160352483191315898e-01,1.464865341896010725e-02,-4.205405307233102263e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.601480952362561050e-01,1.944016739598211987e-02,-4.938990882530666227e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.601480952362561050e-01,1.944016739598211987e-02,-4.938990882530666227e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.601480952362561050e-01,1.944016739598211987e-02,-4.938990882530666227e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.601480952362561050e-01,1.944016739598211987e-02,-4.938990882530666227e+01,0.000000000000000000e+00,1.000000000000000000e+00
-9.601480952362561050e-01,1.944016739598211987e-02,-4.938990882530666227e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.483299155631504718e-01,1.698710266290738222e-02,-3.227919006814918390e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.483299155631504718e-01,1.698710266290738222e-02,-3.227919006814918390e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.483299155631504718e-01,1.698710266290738222e-02,-3.227919006814918390e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.483299155631504718e-01,1.698710266290738222e-02,-3.227919006814918390e+01,0.000000000000000000e+00,1.000000000000000000e+00
-5.483299155631504718e-01,1.698710266290738222e-02,-3.227919006814918390e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.782354193282356114e+00,1.022655951399070035e-02,-1.742867863668090820e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.782354193282356114e+00,1.022655951399070035e-02,-1.742867863668090820e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.782354193282356114e+00,1.022655951399070035e-02,-1.742867863668090820e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.782354193282356114e+00,1.022655951399070035e-02,-1.742867863668090820e+02,0.000000000000000000e+00,1.000000000000000000e+00
-1.782354193282356114e+00,1.022655951399070035e-02,-1.742867863668090820e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.389740225833918652e-01,1.535066787055818990e-02,4.162516106604794430e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.389740225833918652e-01,1.535066787055818990e-02,4.162516106604794430e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.389740225833918652e-01,1.535066787055818990e-02,4.162516106604794430e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.389740225833918652e-01,1.535066787055818990e-02,4.162516106604794430e+01,0.000000000000000000e+00,1.000000000000000000e+00
6.389740225833918652e-01,1.535066787055818990e-02,4.162516106604794430e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.507245280879953575e-01,2.680013787586907892e-01,-5.624020622062103625e-01,5.740412189236017149e-01,0.000000000000000000e+00
-1.507245280879953575e-01,2.680013787586907892e-01,-5.624020622062103625e-01,5.740412189236017149e-01,0.000000000000000000e+00
-1.507245280879953575e-01,2.680013787586907892e-01,-5.624020622062103625e-01,5.740412189236017149e-01,0.000000000000000000e+00
-1.507245280879953575e-01,2.680013787586907892e-01,-5.624020622062103625e-01,5.740412189236017149e-01,0.000000000000000000e+00
-1.507245280879953575e-01,2.680013787586907892e-01,-5.624020622062103625e-01,5.740412189236017149e-01,0.000000000000000000e+00
1.456280550978073407e+00,3.196961665306037592e-02,4.555201792945700134e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.456280550978073407e+00,3.196961665306037592e-02,4.555201792945700134e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.456280550978073407e+00,3.196961665306037592e-02,4.555201792945700134e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.456280550978073407e+00,3.196961665306037592e-02,4.555201792945700134e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.456280550978073407e+00,3.196961665306037592e-02,4.555201792945700134e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.641285265103997304e-01,1.982125511720776376e-02,4.359605491179058134e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.641285265103997304e-01,1.982125511720776376e-02,4.359605491179058134e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.641285265103997304e-01,1.982125511720776376e-02,4.359605491179058134e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.641285265103997304e-01,1.982125511720776376e-02,4.359605491179058134e+01,0.000000000000000000e+00,1.000000000000000000e+00
8.641285265103997304e-01,1.982125511720776376e-02,4.359605491179058134e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.036970725627054946e-01,1.384478409611881837e-02,-7.489973974514737343e+00,2.324807013565077796e-13,1.000000000000000000e+00
-1.036970725627054946e-01,1.384478409611881837e-02,-7.489973974514737343e+00,2.324807013565077796e-13,1.000000000000000000e+00
-1.036970725627054946e-01,1.384478409611881837e-02,-7.489973974514737343e+00,2.324807013565077796e-13,1.000000000000000000e+00
-1.036970725627054946e-01,1.384478409611881837e-02,-7.489973974514737343e+00,2.324807013565077796e-13,1.000000000000000000e+00
-1.036970725627054946e-01,1.384478409611881837e-02,-7.489973974514737343e+00,2.324807013565077796e-13,1.000000000000000000e+00
-4.958397493364401498e-01,1.674992842064172358e-02,-2.960249959787252294e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.958397493364401498e-01,1.674992842064172358e-02,-2.960249959787252294e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.958397493364401498e-01,1.674992842064172358e-02,-2.960249959787252294e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.958397493364401498e-01,1.674992842064172358e-02,-2.960249959787252294e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.958397493364401498e-01,1.674992842064172358e-02,-2.960249959787252294e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645912635632940546e+00,2.169123154733178932e-02,7.587916951794294107e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645912635632940546e+00,2.169123154733178932e-02,7.587916951794294107e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645912635632940546e+00,2.169123154733178932e-02,7.587916951794294107e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645912635632940546e+00,2.169123154733178932e-02,7.587916951794294107e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.645912635632940546e+00,2.169123154733178932e-02,7.587916951794294107e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.362450026268440306e-01,7.958525297238701682e-03,-2.968451990833174037e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.362450026268440306e-01,7.958525297238701682e-03,-2.968451990833174037e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.362450026268440306e-01,7.958525297238701682e-03,-2.968451990833174037e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.362450026268440306e-01,7.958525297238701682e-03,-2.968451990833174037e+01,0.000000000000000000e+00,1.000000000000000000e+00
-2.362450026268440306e-01,7.958525297238701682e-03,-2.968451990833174037e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.948126544998865395e-01,3.425160162449914641e-02,-1.444640924896083867e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.948126544998865395e-01,3.425160162449914641e-02,-1.444640924896083867e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.948126544998865395e-01,3.425160162449914641e-02,-1.444640924896083867e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.948126544998865395e-01,3.425160162449914641e-02,-1.444640924896083867e+01,0.000000000000000000e+00,1.000000000000000000e+00
-4.948126544998865395e-01,3.425160162449914641e-02,-1.444640924896083867e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.699294743005825614e-01,9.643152459414577882e-03,-7.984209287792634768e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.699294743005825614e-01,9.643152459414577882e-03,-7.984209287792634768e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.699294743005825614e-01,9.643152459414577882e-03,-7.984209287792634768e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.699294743005825614e-01,9.643152459414577882e-03,-7.984209287792634768e+01,0.000000000000000000e+00,1.000000000000000000e+00
-7.699294743005825614e-01,9.643152459414577882e-03,-7.984209287792634768e+01,0.000000000000000000e+00,1.000000000000000000e+00
-1.182907747005273180e-01,2.210657975238017325e-02,-5.350930629049081233e+00,1.224648764619473695e-07,1.000000000000000000e+00
-1.182907747005273180e-01,2.210657975238017325e-02,-5.350930629049081233e+00,1.224648764619473695e-07,1.000000000000000000e+00
-1.182907747005273180e-01,2.210657975238017325e-02,-5.350930629049081233e+00,1.224648764619473695e-07,1.000000000000000000e+00
-1.182907747005273180e-01,2.210657975238017325e-02,-5.350930629049081233e+00,1.224648764619473695e-07,1.000000000000000000e+00
-1.182907747005273180e-01,2.210657975238017325e-02,-5.350930629049081233e+00,1.224648764619473695e-07,1.000000000000000000e+00
2.361400884519831433e-01,8.808346893887902818e-03,2.680867264842173370e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.361400884519831433e-01,8.808346893887902818e-03,2.680867264842173370e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.361400884519831433e-01,8.808346893887902818e-03,2.680867264842173370e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.361400884519831433e-01,8.808346893887902818e-03,2.680867264842173370e+01,0.000000000000000000e+00,1.000000000000000000e+00
2.361400884519831433e-01,8.808346893887902818e-03,2.680867264842173370e+01,0.000000000000000000e+00,1.000000000000000000e+00
