"GEOID","x","y","bachelor","popu","lnpop","age65","black","fb","rural","poverty","income","year","bachelor_mean","fb_mean","age65_mean","black_mean","rural_mean","income_mean","poverty_mean","lnpop_mean","bachelor_within","fb_within","age65_within","black_within","rural_within","income_within","poverty_within","lnpop_within","eventid"
13065,1262974.2324823,959478.484777048,-0.902843822843049,-0.41707179087312,-1.84292095294419,-0.137213475280547,0.00360083751577172,-0.33364295772722,0.932454613759106,2.76838784084363,-1.56623818318879,2019,-0.47403274294309,-0.431401955638398,-0.228499026921916,-0.0562670332941566,0.932454613759106,-1.34643075838168,2.43006840108989,-1.83343978573902,-0.428811079899958,0.0977589979111778,0.0912855516413687,0.0598678708099283,0,-0.219807424807113,0.338319439753737,-0.00948116720517334,160
13067,1045712.17507121,1271355.64070228,3.28604552737688,4.75274373459313,2.67964426908904,-1.41247930684495,-0.104578755612381,2.50034015439872,-1.07068398861399,-1.25875462912663,2.24396632135696,2015,3.42864915268885,2.52177233749488,-1.20397990416848,-0.0734752564852016,-1.06963058936364,2.70106537716897,-1.49158062989126,2.69907096007533,-0.142603625311974,-0.0214321830961648,-0.208499402676476,-0.031103499127179,-0.00105339925035497,-0.457099055812014,0.23282600076463,-0.019426690986291,161
13067,1045712.17507121,1271355.64070228,3.35822179778173,4.8199019129393,2.69006451637798,-1.30112242400878,-0.0920159942716042,2.52032473381271,-1.0687674655064,-1.370748849321,2.42292149404325,2016,3.42864915268885,2.52177233749488,-1.20397990416848,-0.0734752564852016,-1.06963058936364,2.70106537716897,-1.49158062989126,2.69907096007533,-0.0704273549071237,-0.00144760368217467,-0.0971425198403069,-0.0185407377864026,0.000863123857233195,-0.278143883125728,0.120831780570268,-0.0090064436973516,162
13067,1045712.17507121,1271355.64070228,3.40896190132079,4.8974295172019,2.70193028398963,-1.19973469902294,-0.0694429380243324,2.55245659477379,-1.06956100910968,-1.4830048691656,2.65060657156308,2017,3.42864915268885,2.52177233749488,-1.20397990416848,-0.0734752564852016,-1.06963058936364,2.70106537716897,-1.49158062989126,2.69907096007533,-0.0196872513680613,0.030684257278903,0.00424520514553528,0.00403231846086918,6.95802539529833e-05,-0.0504588056058952,0.00857576072566402,0.00285932391429489,163
13067,1045712.17507121,1271355.64070228,3.50722758241911,4.94085919817454,2.70850255426945,-1.10359080347734,-0.0563439051697372,2.51485600593269,-1.06942775875176,-1.60689646218439,2.98118913053401,2018,3.42864915268885,2.52177233749488,-1.20397990416848,-0.0734752564852016,-1.06963058936364,2.70106537716897,-1.49158062989126,2.69907096007533,0.0785784297302623,-0.00691633156219584,0.100389100691141,0.0171313513154644,0.000202830611871319,0.280123753365031,-0.115315832293131,0.00943159419412032,164
13067,1045712.17507121,1271355.64070228,3.58278895454575,4.98556600928105,2.71521317665056,-1.00297228748837,-0.0449946893479536,2.52088419855651,-1.06971272483634,-1.73849833965869,3.20664336834758,2019,3.42864915268885,2.52177233749488,-1.20397990416848,-0.0734752564852016,-1.06963058936364,2.70106537716897,-1.49158062989126,2.69907096007533,0.154139801856896,-0.000888138938368588,0.201007616680107,0.028480567137248,-8.2135472702749e-05,0.505577991178606,-0.246917709767431,0.0161422165752265,165
13069,1239718.5777449,1027494.07518466,-0.420225521158219,-0.153540341602707,-0.0713197640311403,-0.959858271813997,-0.00610834571637479,0.170115149994337,0.932454613759106,0.634562950027393,-0.862826538309703,2015,-0.427272562713301,0.33471708635296,-0.754294547890334,-0.009227421696879,0.932454613759106,-0.64940489216175,0.307733441682261,-0.0710926213509579,0.00704704155508135,-0.164601936358623,-0.205563723923663,0.00311907598050421,0,-0.213421646147953,0.326829508345132,-0.000227142680182355,166
13069,1239718.5777449,1027494.07518466,-0.48272112542775,-0.153257341175316,-0.0705810785630963,-0.83367658449362,-0.0132454848338933,0.282443115632024,0.932454613759106,0.494310285542268,-0.777915201990305,2016,-0.427272562713301,0.33471708635296,-0.754294547890334,-0.009227421696879,0.932454613759106,-0.64940489216175,0.307733441682261,-0.0710926213509579,-0.0554485627144491,-0.0522739707209362,-0.079382036603286,-0.00401806313701427,0,-0.128510309828554,0.186576843860007,0.000511542787861641,167
13069,1239718.5777449,1027494.07518466,-0.350756956909682,-0.153213802648026,-0.0704674940552054,-0.741908241408414,-0.0184886112639074,0.42483159720803,0.932454613759106,0.402501689288375,-0.711896289433268,2017,-0.427272562713301,0.33471708635296,-0.754294547890334,-0.009227421696879,0.932454613759106,-0.64940489216175,0.307733441682261,-0.0710926213509579,0.0765156058036188,0.0901145108550697,0.01238630648192,-0.00926118956702841,0,-0.062491397271518,0.094768247606114,0.000625127295752509,168
13069,1239718.5777449,1027494.07518466,-0.43893122971172,-0.153845111293743,-0.0721160210378648,-0.65540115488674,-0.0165842952468827,0.341264553647314,0.932454613759106,0.172506976183445,-0.628030659226178,2018,-0.427272562713301,0.33471708635296,-0.754294547890334,-0.009227421696879,0.932454613759106,-0.64940489216175,0.307733441682261,-0.0710926213509579,-0.0116586669984191,0.00654746729435385,0.0988933930035937,-0.00735687355000367,0,0.0213742329355727,-0.135226465498816,-0.00102339968690691,169
13069,1239718.5777449,1027494.07518466,-0.443727980359132,-0.153409726020834,-0.0709787490674828,-0.580628486848899,0.00828962857666314,0.454931015283096,0.932454613759106,-0.165214692630176,-0.266355771849297,2019,-0.427272562713301,0.33471708635296,-0.754294547890334,-0.009227421696879,0.932454613759106,-0.64940489216175,0.307733441682261,-0.0710926213509579,-0.0164554176458319,0.120213928930136,0.173666061041435,0.0175170502735421,0,0.383049120312453,-0.472948134312437,0.000113872283475105,170
13071,1158670.33528513,976088.42141045,-0.498658711220179,-0.131618693111755,0.0487217902216682,-0.588257478024153,-0.298883742993132,1.41320607916336,0.932454613759106,0.826830471099481,-0.869519057428474,2015,-0.577567388125169,1.3501598743038,-0.417897734755724,-0.311164093297746,0.932454613759106,-0.564744525309306,0.633190900073855,0.044765409323931,0.0789086769049899,0.063046204859559,-0.17035974326843,0.0122803503046141,0,-0.304774532119168,0.193639571025626,0.00395638089773716,171
13071,1158670.33528513,976088.42141045,-0.570982734142831,-0.131778334378488,0.0483321778838405,-0.516800987907041,-0.346099358930036,1.36131715902089,0.932454613759106,0.566424536263248,-0.633956327195922,2016,-0.577567388125169,1.3501598743038,-0.417897734755724,-0.311164093297746,0.932454613759106,-0.564744525309306,0.633190900073855,0.044765409323931,0.00658465398233821,0.0111572847170935,-0.0989032531513178,-0.0349352656322895,0,-0.0692118018866166,-0.066766363810607,0.0035667685599095,172
13071,1158670.33528513,976088.42141045,-0.59848183150018,-0.132591053554584,0.0463458035669134,-0.444864161635321,-0.322064413563337,1.43732406791906,0.932454613759106,0.618557783812308,-0.587736117031914,2017,-0.577567388125169,1.3501598743038,-0.417897734755724,-0.311164093297746,0.932454613759106,-0.564744525309306,0.633190900073855,0.044765409323931,-0.0209144433750109,0.0871641936152618,-0.0269664268795969,-0.0109003202655908,0,-0.0229915917226089,-0.0146331162615471,0.00158039424298236,173
13071,1158670.33528513,976088.42141045,-0.611293554753127,-0.134651877179685,0.041287112194238,-0.334474115731623,-0.304301620335066,1.33328794468896,0.932454613759106,0.603790189901147,-0.411918062682552,2018,-0.577567388125169,1.3501598743038,-0.417897734755724,-0.311164093297746,0.932454613759106,-0.564744525309306,0.633190900073855,0.044765409323931,-0.0337261666279579,-0.0168719296148441,0.0834236190241005,0.00686247296267983,0,0.152826462626753,-0.0294007101727076,-0.00347829712969299,174
